,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,race,p1_victor,p1_long_rallies_won,Score Factor,Service Factor,Break Factor,Rally Factor,Points Advantage,Serve Advantage,Unforced Errors,Winners,Momentum,p1_score_diff,momen_diff,fluc_point
10,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:05,1,2,11,0,0,1,0,0,0,2,1,2,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,4.915,1,112.0,W,CTL,D,1,0,0,1,-1,0.0,0.6526315720775624,1,-1,0,0,-0.7100369231267492,0.0,-2.3487772266192746,1
11,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:07:28,1,2,12,0,0,1,0,0,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.744,18.244,4,130.0,W,NCTL,D,0,1,1,1,-1,0.0,0.6526315720775624,1,-1,0,0,-0.0677650487367576,1.0,0.6422718743899916,0
12,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:06,1,2,13,0,0,1,0,15,15,2,1,1,8,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.013,18.626,4,120.0,C,NCTL,D,0,1,1,1,-1,0.0,0.6526315720775624,1,-1,0,0,0.33202415471786595,1.0,0.39978920345462354,1
13,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:08:41,1,2,14,0,0,1,0,30,15,2,1,2,8,6,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,7.112,3,128.0,W,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,1,-1,0,0,0.07463739178032347,0.0,-0.2573867629375425,1
14,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:11,1,2,15,0,0,1,0,30,30,2,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399,2.237,1,130.0,C,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.7650275944391352,0.0,-1.8396649862194585,0
15,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:09:37,1,2,16,0,0,1,0,30,40,2,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,4.307,2,97.0,BW,NCTL,D,0,1,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.1662807083729692,1.0,0.598746886066166,0
16,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:20,1,2,17,0,0,1,0,40,40,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.245,5.499,1,124.0,BC,NCTL,,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.3397140631734603,0.0,-0.17343335480049116,0
17,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:10:45,1,2,18,0,0,1,0,40,AD,2,1,2,9,9,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.194,16.594,3,116.0,C,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.3397140631734603,0.0,0.0,0
18,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:24,1,3,19,0,0,1,1,0,0,1,1,1,10,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1.073,1,126.0,C,CTL,,1,1,0,0,1,0.0,0.6526315720775624,-1,1,0,1,0.9448392162700359,1.0,2.284553279443496,1
19,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:11:47,1,3,20,0,0,1,1,15,0,1,1,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.088,34.756,5,127.0,W,CTL,D,0,1,1,0,1,0.0,0.6526315720775624,1,1,0,1,2.2454501136432334,1.0,1.3006108973731976,0
20,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:17,1,3,21,0,0,1,1,30,0,1,1,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.288,10.818,2,114.0,BW,NCTL,D,0,0,0,0,1,0.0,0.6526315720775624,1,1,0,1,1.3743615927854043,0.0,-0.8710885208578292,0
21,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:12:44,1,3,22,0,0,1,1,30,15,1,1,1,12,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.166,32.944,9,127.0,B,NCTL,ND,0,1,1,0,0,0.0,0.6526315720775624,1,1,0,0,1.1083916460168424,1.0,-0.2659699467685619,0
22,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:13:26,1,3,23,0,0,1,1,40,15,1,2,1,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.782,4.479,1,103.0,BC,NCTL,D,0,1,0,0,0,0.0,0.6526315720775624,1,1,0,0,1.2020067358404254,1.0,0.09361508982358302,1
23,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:15:31,1,4,24,0,0,2,1,0,0,2,2,2,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.601,13.713,3,107.0,BC,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,1,-1,-1,0,-0.8831797396008718,0.0,-2.085186475441297,0
24,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:15,1,4,25,0,0,2,1,0,15,2,1,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.925,13.976,3,111.0,BW,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,-1,0,-1.6697551568929212,0.0,-0.7865754172920494,0
25,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:16:47,1,4,26,0,0,2,1,0,30,2,1,2,13,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903,1.067,1,125.0,C,NCTL,,1,0,0,1,-1,0.0,0.6526315720775624,-3,-1,-1,0,-2.2516051342709127,0.0,-0.5818499773779915,0
26,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:08,1,4,27,0,0,2,1,0,40,2,1,2,13,14,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.027,7.402,3,126.0,W,NCTL,,0,0,0,1,-1,0.0,0.6526315720775624,-3,-1,0,0,-2.094558675436172,0.0,0.15704645883474067,0
27,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:17:49,1,5,28,0,0,2,2,0,0,1,1,1,14,14,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.352,29.366,5,116.0,W,CTL,ND,0,1,1,0,-1,0.0,0.6526315720775624,-1,1,0,1,1.115958639264305,1.0,3.210517314700477,0
28,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:25,1,5,29,0,0,2,2,15,0,1,1,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285,8.276,1,129.0,C,NCTL,ND,0,1,0,0,0,0.0,0.6526315720775624,1,1,0,1,1.838920457112346,1.0,0.722961817848041,1
29,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:18:50,1,5,30,0,0,2,2,30,0,1,1,1,16,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.974,12.523,3,110.0,BC,NCTL,ND,0,1,0,0,0,0.0,0.6526315720775624,3,1,0,1,2.8584118653581037,1.0,1.0194914082457576,1
30,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:19:20,1,5,31,0,0,2,2,40,0,1,2,2,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.609,6.965,2,113.0,BC,NCTL,ND,0,0,0,0,0,0.0,0.6526315720775624,1,1,-1,0,0.15131390226097607,0.0,-2.7070979630971275,1
31,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:03,1,5,32,0,0,2,2,40,15,1,2,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518,12.74,2,104.0,BC,NCTL,D,0,0,0,0,0,0.0,0.6526315720775624,-1,1,-1,0,-0.8551444811711095,0.0,-1.0064583834320855,1
32,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:20:55,1,5,33,0,0,2,2,40,30,1,1,2,16,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.859,11.439,2,111.0,B,CTL,D,0,0,0,0,0,0.0,0.6526315720775624,-3,1,-2,0,-2.91958461959831,0.0,-2.0644401384272006,0
33,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:21:27,1,5,34,0,0,2,2,40,40,1,2,1,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,30.782,25.6,5,97.0,C,CTL,D,0,1,1,0,0,0.0,0.6526315720775624,-1,1,-1,0,-0.9686781655263863,1.0,1.9509064540719236,0
34,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:22:19,1,5,35,0,0,2,2,AD,40,1,1,1,18,17,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.824,9.574,1,114.0,C,NCTL,D,0,1,0,0,0,0.0,0.6526315720775624,1,1,-1,0,0.18895157026211717,1.0,1.1576297357885035,0
35,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:22,1,6,36,0,0,3,2,0,0,2,1,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.809,6.11,1,110.0,W,CTL,ND,0,0,0,1,0,0.0,0.6526315720775624,1,-1,0,0,-0.43242248097628233,0.0,-0.6213740512383995,0
36,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:24:53,1,6,37,0,0,3,2,0,15,2,2,1,19,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.094,29.593,6,90.0,BW,NCTL,ND,0,1,1,1,0,0.0,0.6526315720775624,1,-1,0,0,-0.27330998193642925,1.0,0.15911249903985308,0
37,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:05,1,6,38,0,0,3,2,15,15,2,1,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.815,5.189,1,125.0,C,NCTL,D,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.437483805542704,0.0,-1.1641738236062746,0
38,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:30,1,6,39,0,0,3,2,15,30,2,1,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,2.617,1,127.0,B,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.5307651756091867,0.0,-0.09328137006648274,0
39,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:26:56,1,6,40,0,0,3,2,15,40,2,2,2,19,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.043,4.667,1,111.0,BW,NCTL,ND,0,0,0,1,0,0.0,0.6526315720775624,-3,-1,0,0,-2.863576961948355,0.0,-1.3328117863391682,0
40,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:27:42,1,7,41,0,0,3,3,0,0,1,2,1,20,21,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.233,32.677,9,107.0,BW,NCTL,ND,0,1,1,0,0,0.0,0.6526315720775624,-1,1,0,1,0.72029226810595,1.0,3.583869230054305,1
41,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:28:37,1,7,42,0,0,3,3,15,0,1,1,1,21,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.872,19.138,3,120.0,C,NCTL,ND,0,1,0,0,0,0.0,0.6526315720775624,1,1,0,1,1.9727581730361718,1.0,1.2524659049302218,0
42,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:06,1,7,43,0,0,3,3,30,0,1,1,1,22,21,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.277,11.043,3,115.0,W,CTL,ND,0,1,0,0,0,0.0,0.6526315720775624,3,1,0,2,4.108610471061995,1.0,2.1358522980258234,0
43,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:29:32,1,7,44,0,0,3,3,40,0,1,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.076,18.664,6,104.0,BW,NCTL,D,0,0,0,0,0,0.0,0.6526315720775624,1,1,0,1,1.539838670266751,0.0,-2.5687718007952443,0
44,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:30:17,1,7,45,0,0,3,3,40,15,1,2,1,23,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.727,25.324,5,101.0,B,NCTL,D,0,1,1,0,0,0.0,0.6526315720775624,1,1,0,1,1.607807082446232,1.0,0.06796841217948102,0
45,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:32:34,1,8,46,0,0,4,3,0,0,2,1,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.879,4.853,1,132.0,C,CTL,D,0,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.5004710877931813,0.0,-3.108278170239413,1
46,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:32:57,1,8,47,0,0,4,3,0,15,2,2,1,24,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.929,0.93,0,,W,CTL,,0,1,0,1,1,0.0,0.6526315720775624,1,-1,0,0,-0.6875945069060828,1.0,0.8128765808870985,0
47,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:33,1,8,48,0,0,4,3,15,15,2,1,2,24,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.427,0.849,1,130.0,C,CTL,,1,0,0,1,0,0.0,0.6526315720775624,-1,-1,0,0,-1.5829569472401066,0.0,-0.8953624403340238,0
48,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:33:58,1,8,49,0,0,4,3,15,30,2,2,1,25,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.838,18.464,6,101.0,BW,NCTL,D,0,1,1,1,0,0.0,0.6526315720775624,1,-1,0,0,-0.30127630900168445,1.0,1.2816806382384223,0
49,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:34:46,1,8,50,0,0,4,3,30,30,2,2,1,26,24,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.781,54.356,16,106.0,B,NCTL,D,0,1,1,1,-1,0.0,0.6526315720775624,1,-1,0,1,0.8852952271925628,1.0,1.1865715361942473,0
50,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:36:02,1,8,51,0,0,4,3,40,30,2,2,1,27,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29.677,19.121,6,106.0,B,NCTL,ND,0,1,1,1,0,0.9999990000010001,0.6526315720775624,3,-1,0,1,2.0298175990007716,1.0,1.144522371808209,1
51,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:18,1,9,52,0,0,5,3,0,0,1,1,1,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341,4.725,1,115.0,BW,NCTL,D,0,1,0,2,0,0.9999990000010001,0.6526315720775624,3,1,0,1,3.3707007975639374,1.0,1.3408831985631657,0
52,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:37:44,1,9,53,0,0,5,3,15,0,1,2,2,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.528,7.524,2,100.0,BW,NCTL,D,0,0,0,2,0,0.9999990000010001,0.6526315720775624,1,1,0,0,0.47615256647591864,0.0,-2.894548231088019,0
53,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:38:26,1,9,54,0,0,5,3,15,15,1,1,1,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.227,6.116,1,122.0,BC,NCTL,D,0,1,0,2,0,0.0,0.6526315720775624,1,1,0,0,1.0032135761046748,1.0,0.5270610096287561,0
54,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:38:54,1,9,55,0,0,5,3,30,15,1,1,2,29,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.654,11.702,4,115.0,C,NCTL,ND,0,0,0,2,0,0.0,0.6526315720775624,-1,1,0,0,-0.46918549652941666,0.0,-1.4723990726340914,1
55,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:39:29,1,9,56,0,0,5,3,30,30,1,1,1,30,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.34,11.519,3,129.0,C,NCTL,ND,0,1,0,2,0,0.0,0.6526315720775624,1,1,0,0,1.010024883040833,1.0,1.4792103795702496,0
56,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:40:01,1,9,57,0,0,5,3,40,30,1,1,2,30,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.299,8.077,2,113.0,BW,NCTL,,0,0,0,2,0,0.0,0.6526315720775624,-1,1,-1,0,-1.373363233253279,0.0,-2.383388116294112,0
57,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:40:33,1,9,58,0,0,5,3,40,40,1,1,1,31,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.428,29.751,7,114.0,BW,NCTL,D,0,1,1,2,0,0.0,0.6526315720775624,1,1,-1,0,0.13179024803123918,1.0,1.5051534812845182,1
58,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:41:23,1,9,59,0,0,5,3,AD,40,1,2,2,31,28,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.514,17.962,4,88.0,BW,NCTL,ND,0,0,0,2,0,0.0,0.6526315720775624,-1,1,-1,0,-1.5282136943239086,0.0,-1.6600039423551478,0
59,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:42:31,1,9,60,0,0,5,3,40,40,1,1,2,31,29,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.882,23.411,6,123.0,BC,NCTL,D,0,0,0,2,0,0.0,0.6526315720775624,-1,1,0,0,-0.7553231486254915,0.0,0.7728905456984171,1
60,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:43:18,1,9,61,0,0,5,3,40,AD,1,1,1,32,29,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.705,28.259,7,121.0,BC,NCTL,ND,0,1,1,2,0,0.9999990000010001,0.6526315720775624,-1,1,0,1,-0.42787337383938095,1.0,0.3274497747861106,1
61,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:43:59,1,9,62,0,0,5,3,40,40,1,1,1,33,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109,3.14,1,130.0,C,NCTL,ND,0,1,0,2,0,0.9999990000010001,0.6526315720775624,1,1,0,1,1.392744073388855,1.0,1.820617447228236,0
62,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:44:29,1,9,63,0,0,5,3,AD,40,1,1,1,34,29,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,16.592,19.606,3,132.0,BW,NCTL,ND,0,1,0,2,0,0.9999990000010001,0.6526315720775624,3,1,0,1,3.112959234510201,1.0,1.720215161121346,0
63,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:47:04,2,1,64,1,0,0,0,0,0,2,1,2,34,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.621,0.843,1,123.0,C,NCTL,,1,0,0,6,-1,0.0,0.6526315720775624,1,-1,0,0,-0.2095015754539779,0.0,-3.322460809964179,1
64,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:47:27,2,1,65,1,0,0,0,0,15,2,1,2,34,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896,0.864,1,117.0,C,NCTL,,1,0,0,6,-2,0.0,0.6526315720775624,-1,-1,0,0,-1.7721540319739009,0.0,-1.562652456519923,0
65,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:47:52,2,1,66,1,0,0,0,0,30,2,1,2,34,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.619,3.818,1,123.0,B,NCTL,ND,0,0,0,6,-2,0.0,0.6526315720775624,-3,-1,0,0,-3.557061669370116,0.0,-1.784907637396215,0
66,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:48:17,2,1,67,1,0,0,0,0,40,2,1,2,34,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,6.471,1,122.0,C,CTL,ND,0,0,0,6,-1,0.0,0.6526315720775624,-3,-1,0,0,-3.832650072208481,0.0,-0.2755884028383653,0
67,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:49:17,2,2,68,1,0,0,1,0,0,1,1,1,35,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.015,1,127.0,C,NCTL,,1,1,0,5,1,0.0,0.6526315720775624,-1,1,0,1,0.03169205592387092,1.0,3.864342128132352,0
68,2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,0:49:38,2,2,69,1,0,0,1,15,0,1,2,1,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.754,3.715,1,102.0,BW,NCTL,ND,0,1,0,5,1,0.0,0.6526315720775624,1,1,0,1,1.7627591380244234,1.0,1.7310670821005525,1
